order_num,order_date,attribution,subtotal,total_ol_discount,discounts,shipping,tax,total
224216,2026-05-03,"Campaign (UTM)",27.23,0,0,9.05,3.62,39.9
224214,2026-05-03,Adwords,24.45,0,0,9.05,3.35,36.85
224213,2026-05-03,Direct,47.45,0,0,9.05,5.65,62.15
224212,2026-05-03,Adwords,66.18,0,0,9.05,7.52,82.75
224211,2026-05-03,Search,145.03,0,0,0,14.52,159.55
224210,2026-05-03,Adwords,55.46,0,5,9.05,5.99,65.95
224208,2026-05-03,Referrer,45.37,0,5,9.05,4.98,54.85
224207,2026-05-03,Adwords,45.36,0,0,9.05,5.44,59.85
224206,2026-05-03,Adwords,29.87,0,0,9.05,3.88,42.8
224205,2026-05-03,Adwords,63.37,0,0,9.05,7.23,79.65
224204,2026-05-03,"Campaign (UTM)",45.36,0,0,9.05,5.44,59.85
224203,2026-05-03,Adwords,78.18,0,0,9.05,8.72,95.95
224202,2026-05-03,"Campaign (UTM)",9.79,9.79,0,0,0,0
224201,2026-05-03,"Campaign (UTM)",146.18,0,0,0,14.62,160.8
224200,2026-05-03,Direct,8.51,8.51,0,0,0,0
224199,2026-05-03,Referrer,47.08,0,9.45,10.26,0,47.89
224198,2026-05-03,"Campaign (UTM)",8.51,8.51,0,0,0,0
224196,2026-05-03,Referrer,65.9,0,0,9.05,7.5,82.45
224195,2026-05-02,"Campaign (UTM)",47.08,0,0,10.26,0,57.35
224194,2026-05-02,"Campaign (UTM)",67.69,0,0,10.26,0,77.95
224193,2026-05-02,"Campaign (UTM)",8.51,8.51,0,0,0,0
224192,2026-05-02,Direct,55.45,0,0,9.05,6.45,70.95
224191,2026-05-02,"Campaign (UTM)",41.64,0,0,9.05,5.06,55.75
224190,2026-05-02,"Campaign (UTM)",47.08,0,0,10.26,0,57.35
224189,2026-05-02,Direct,98.73,0,0,0,9.87,108.6
224188,2026-05-02,Adwords,95.46,0,5,0,9.09,100
224187,2026-05-02,"Campaign (UTM)",103.61,0,0,0,0,103.61
224186,2026-05-02,Adwords,63.5,0,0,9.05,7.25,79.8
224185,2026-05-02,Direct,421.13,0,0,0,0,421.13
224184,2026-05-02,Direct,78.48,0,0,0,5.89,84.37
224183,2026-05-02,Direct,79.21,0,0,0,5.15,84.37
224182,2026-05-02,Direct,520.44,0,0,0,14.32,534.76
224181,2026-05-02,Direct,78.48,0,0,0,5.89,84.37
224180,2026-05-02,Direct,394.24,0,0,0,27.59,421.83
224179,2026-05-02,Direct,156.96,0,0,0,11.77,168.73
224178,2026-05-02,Direct,78.48,0,0,0,5.89,84.37
224177,2026-05-02,Direct,318.37,0,0,0,19.1,337.46
224176,2026-05-02,Direct,79.21,0,0,0,5.15,84.37
224175,2026-05-02,Direct,79.21,0,0,0,5.15,84.37
224174,2026-05-02,Direct,78.48,0,0,0,5.89,84.37
224173,2026-05-02,Direct,78.85,0,0,0,5.52,84.37
224172,2026-05-02,"Campaign (UTM)",65.68,0,0,0,4.61,70.28
224171,2026-05-02,Search,117.27,0,0,0,11.73,129
224170,2026-05-02,Direct,28.95,0,0,0,2.9,31.85
224169,2026-05-02,Search,66.07,0,0,9.05,7.48,82.6
224168,2026-05-02,"Campaign (UTM)",71.69,0,0,9.05,8.06,88.8
224167,2026-05-02,"Campaign (UTM)",42.18,0,0,0,0,42.18
224166,2026-05-02,Referrer,231.22,0,0,0,23.13,254.35
224165,2026-05-02,"Campaign (UTM)",24.45,0,0,9.05,3.35,36.85
224164,2026-05-02,Search,45.36,0,0,9.05,5.44,59.85
224162,2026-05-02,Adwords,14.5,0,0,9.05,2.35,25.9
224161,2026-05-02,"Campaign (UTM)",22.4,0,0,10.26,0,32.67
224160,2026-05-02,Direct,39.44,0,0,10.26,0,49.71
224159,2026-05-02,Direct,117.27,0,0,0,11.73,129
224158,2026-05-02,"Campaign (UTM)",9.79,9.79,0,0,0,0
224157,2026-05-02,Direct,281.66,0,0,0,0,281.66
224156,2026-05-02,Direct,33.75,0,0,10.26,0,44.02
224155,2026-05-02,"Campaign (UTM)",47.08,0,9.45,10.26,0,47.89
224154,2026-05-01,Adwords,117.27,0,0,0,11.73,129
224153,2026-05-01,"Campaign (UTM)",56.53,0,0,10.26,0,66.8
224152,2026-05-01,Direct,142.06,0,0,0,12.59,154.65
224151,2026-05-01,"Campaign (UTM)",54.46,0,0,9.05,6.34,69.85
224150,2026-05-01,Direct,116.27,0,6.4,0,11.05,121.5
224149,2026-05-01,"Campaign (UTM)",45.36,0,0,9.05,5.44,59.85
224148,2026-05-01,Direct,98.58,0,0,0,0,98.58
224147,2026-05-01,Direct,78.85,0,0,0,5.52,84.37
224146,2026-05-01,Direct,421.13,0,0,0,0,421.13
224145,2026-05-01,Direct,656.56,0,0,0,17.66,674.23
224144,2026-05-01,Direct,140.83,0,0,0,0,140.83
224143,2026-05-01,Direct,78.48,0,0,0,5.89,84.37
224142,2026-05-01,Direct,238.77,0,0,0,14.32,253.1
224141,2026-05-01,Direct,78.85,0,0,0,5.52,84.37
224140,2026-05-01,Direct,98.58,0,0,0,0,98.58
224139,2026-05-01,Direct,360.14,0,0,0,5.89,366.03
224138,2026-05-01,Direct,78.85,0,0,0,5.52,84.37
224137,2026-05-01,"Campaign (UTM)",45.36,0,0,9.05,5.44,59.85
224136,2026-05-01,"Campaign (UTM)",36.77,0,0,0,0,36.77
224135,2026-05-01,Adwords,91.77,0,0,0,9.19,100.96
224134,2026-05-01,Adwords,104.5,0,0,0,10.45,114.95
224132,2026-05-01,Direct,55.45,0,0,9.05,6.45,70.95
224131,2026-05-01,Referrer,108.7,108.7,0,0,0,0
224130,2026-05-01,Direct,144.41,0,0,0,14.44,158.85
224129,2026-05-01,"Campaign (UTM)",9.79,9.79,0,0,0,0
224128,2026-05-01,Adwords,27.23,0,0,9.05,3.62,39.9
224126,2026-05-01,Adwords,178.09,0,0,0,17.81,195.9
224125,2026-05-01,Adwords,54.46,0,0,9.05,6.34,69.85
224124,2026-05-01,Adwords,18.14,0,5,9.05,2.26,24.9
224123,2026-05-01,Adwords,117.27,0,0,0,11.73,129
224122,2026-05-01,Adwords,54.61,0,5,9.05,5.9,65.01
224120,2026-05-01,Direct,67.99,0,5,9.05,7.24,79.73
224119,2026-05-01,Direct,249.78,0,0,0,24.97,274.75
224118,2026-05-01,Direct,117.27,0,0,0,11.73,129
224117,2026-05-01,Referrer,136.35,0,0,0,13.64,149.99
224116,2026-05-01,Adwords,20.42,0,0,9.05,2.94,32.41
224115,2026-05-01,"Campaign (UTM)",304.49,0,0,0,0,304.49
224114,2026-05-01,Adwords,117.27,0,0,0,11.73,129
224113,2026-05-01,Direct,136.35,0,0,0,13.64,149.99
224112,2026-05-01,"Campaign (UTM)",95.26,0,0,0,9.52,104.78
224111,2026-05-01,"Campaign (UTM)",14.93,0,0,9.05,2.39,26.37
224110,2026-05-01,Adwords,33.82,0,0,0,0,33.82
224109,2026-05-01,"Campaign (UTM)",42.39,0,0,10.26,0,52.66
224108,2026-05-01,Direct,88.25,0,0,9.05,9.75,107.05
224107,2026-05-01,"Campaign (UTM)",31.63,0,0,0,0,31.63
224106,2026-05-01,Direct,295.68,0,7.04,0,20.24,309.34
224105,2026-05-01,"Campaign (UTM)",9.79,9.79,0,0,0,0
224104,2026-05-01,"Campaign (UTM)",239.17,0,0,0,0,239.17
224103,2026-05-01,"Campaign (UTM)",63.28,0,0,0,0,63.28
224102,2026-05-01,Direct,78.85,0,0,0,5.52,84.37
224101,2026-05-01,Direct,140.83,0,0,0,0,140.83
224100,2026-05-01,Direct,79.21,0,0,0,5.15,84.37
224099,2026-05-01,Direct,140.82,0,0,0,0,140.82
224098,2026-05-01,"Campaign (UTM)",158.2,0,0,0,0,158.2
224097,2026-05-01,"Campaign (UTM)",80.04,0,0,0,6.37,86.41
224096,2026-05-01,Direct,326.17,0,0,0,0,326.17
224095,2026-05-01,Direct,47.99,0,0,10.26,0,58.25
224094,2026-05-01,"Campaign (UTM)",21.19,0,0,6.15,0,27.34
224093,2026-04-30,"Campaign (UTM)",49.68,0,0,9.05,5.86,64.59
224092,2026-04-30,"Campaign (UTM)",99.19,0,0,0,9.92,109.11
224091,2026-04-30,Direct,40.85,0,5,9.05,4.53,49.88
224090,2026-04-30,Referrer,35.35,0,5,9.05,3.98,43.83
224088,2026-04-30,Search,67.34,0,0,9.05,7.62,84.01
224087,2026-04-30,Direct,126.56,0,0,0,0,126.56
224086,2026-04-30,"Campaign (UTM)",117,0,0,0,11.68,128.68
224085,2026-04-30,Direct,40.85,0,5,9.05,4.53,49.88
224083,2026-04-30,Direct,92.49,0,0,0,9.24,101.73
224082,2026-04-30,Direct,394.24,0,0,0,27.59,421.83
224081,2026-04-30,Direct,78.85,0,0,0,5.52,84.37
224080,2026-04-30,Direct,158.44,0,0,0,10.3,168.73
224079,2026-04-30,Referrer,27.61,0,0,0,1.75,29.35
224078,2026-04-30,Direct,281.66,0,0,0,0,281.66
224077,2026-04-30,Direct,494.66,0,0,0,25.75,520.41
224076,2026-04-30,Direct,394.24,0,0,0,27.59,421.83
224075,2026-04-30,Direct,435.96,0,0,0,28.34,464.3
224074,2026-04-30,Direct,210.48,0,0,0,14.73,225.21
224073,2026-04-30,Direct,281.66,0,0,0,0,281.66
224072,2026-04-30,Direct,396.08,0,0,0,25.75,421.83
224071,2026-04-30,Direct,105.24,0,0,0,7.37,112.61
224070,2026-04-30,"Campaign (UTM)",54.44,0,0,0,5.44,59.88
224069,2026-04-30,"Campaign (UTM)",20.42,0,0,9.05,2.94,32.41
224068,2026-04-30,Direct,157.69,0,0,0,11.04,168.73
224067,2026-04-30,Direct,158.42,0,0,0,10.31,168.73
224066,2026-04-30,"Campaign (UTM)",220.71,0,0,0,22.07,242.78
224063,2026-04-30,Adwords,20.42,0,0,9.05,2.94,32.41
224062,2026-04-30,"Campaign (UTM)",42.41,0,0,10.26,0,52.68
224061,2026-04-30,"Campaign (UTM)",42.41,0,9.45,10.26,0,43.22
224060,2026-04-30,Social,50.92,0,0,10.26,0,61.18
224059,2026-04-30,"Campaign (UTM)",15.45,0,0,8.65,0,24.09
224058,2026-04-30,"Campaign (UTM)",21.19,0,0,8.65,0,29.84
224057,2026-04-30,Direct,29.86,0,0,9.05,3.88,42.79
224056,2026-04-30,"Campaign (UTM)",40.84,0,0,9.05,4.98,54.87
224055,2026-04-30,"Campaign (UTM)",42.39,0,0,8.65,0,51.03
224054,2026-04-30,Direct,36.03,0,0,9.05,4.5,49.58
224053,2026-04-30,"Campaign (UTM)",9.79,9.79,0,0,0,0
224052,2026-04-30,Search,38.71,0,0,9.05,4.78,52.54
224050,2026-04-30,Direct,38.08,0,0,9.05,4.7,51.83
224049,2026-04-30,"Campaign (UTM)",40.85,0,0,9.05,4.98,54.88
224048,2026-04-30,"Campaign (UTM)",58.18,0,0,0,5.1,63.28
224047,2026-04-30,Adwords,108.77,0,0,0,10.87,119.64
224046,2026-04-30,Direct,125.79,0,5,0,12.12,133.36
224045,2026-04-30,Direct,151.87,0,0,0,15.19,167.06
224044,2026-04-30,Direct,20.42,0,0,9.05,2.94,32.41
224043,2026-04-30,Adwords,40.84,0,0,9.05,4.98,54.87
224042,2026-04-30,Direct,92.44,0,5,0,8.79,96.68
224041,2026-04-30,"Campaign (UTM)",49.68,0,0,9.05,5.86,64.59
224040,2026-04-30,Direct,20.42,0,0,9.05,2.94,32.41
224039,2026-04-30,Adwords,96.3,0,0,0,9.63,105.93
224038,2026-04-30,Search,44.78,0,0,9.05,5.38,59.21
224037,2026-04-30,Direct,28.53,0,0,9.05,3.75,41.33
224036,2026-04-30,Direct,38.67,0,0,9.05,4.78,52.5
224035,2026-04-30,Adwords,29.25,0,0,9.05,3.82,42.12
224034,2026-04-30,Referrer,136.35,0,0,0,13.64,149.99
224033,2026-04-30,"Campaign (UTM)",20.42,0,0,9.05,2.94,32.41
224032,2026-04-30,Direct,13.56,0,0,9.05,2.26,24.87
224031,2026-04-30,"Campaign (UTM)",42.81,0,0,9.05,5.18,57.04
224030,2026-04-30,"Campaign (UTM)",40.85,0,0,9.05,4.98,54.88
224029,2026-04-30,"Campaign (UTM)",40.85,0,5,9.05,4.53,49.88
224028,2026-04-30,"Campaign (UTM)",36.04,0,5,9.05,4.04,44.58
224027,2026-04-30,Adwords,122.59,0,0,0,12.26,134.85
224026,2026-04-30,"Campaign (UTM)",63.28,0,0,0,0,63.28
224025,2026-04-30,"Campaign (UTM)",39.06,0,0,17.38,8.47,64.91
224023,2026-04-30,Direct,82.62,0,0,0,8.26,90.88
224022,2026-04-30,"Campaign (UTM)",20.42,0,0,9.05,2.94,32.41
224021,2026-04-30,Adwords,40.85,0,0,9.05,4.98,54.88
224020,2026-04-30,"Campaign (UTM)",40.84,0,0,9.05,4.98,54.87
224017,2026-04-30,"Campaign (UTM)",40.85,0,0,9.05,4.98,54.88
224016,2026-04-30,Adwords,97.62,0,0,0,9.76,107.38
224015,2026-04-30,"Campaign (UTM)",40.85,0,0,9.05,4.98,54.88
224014,2026-04-30,"Campaign (UTM)",40.85,0,0,9.05,4.98,54.88
224013,2026-04-30,Search,8.83,0,0,9.05,1.78,19.66
224012,2026-04-30,"Campaign (UTM)",40.85,0,0,9.05,4.98,54.88
224011,2026-04-30,"Campaign (UTM)",8.44,0,0,17.38,3.88,29.7
224010,2026-04-30,"Campaign (UTM)",9.79,9.79,0,0,0,0
224009,2026-04-30,"Campaign (UTM)",25.12,0,0,9.05,3.41,37.58
224008,2026-04-30,"Campaign (UTM)",40.84,0,0,9.05,4.98,54.87
224006,2026-04-30,Search,63.27,0,0,0,0,63.27
224005,2026-04-30,"Campaign (UTM)",102.12,0,0,0,10.2,112.32
224004,2026-04-30,"Campaign (UTM)",9.79,9.79,0,0,0,0
224002,2026-04-30,Referrer,8.51,8.51,0,0,0,0
224001,2026-04-30,"Campaign (UTM)",55.45,0,0,9.05,6.45,70.95
224000,2026-04-30,"Campaign (UTM)",69.26,0,0,9.05,7.82,86.13
223998,2026-04-30,Direct,63.28,0,0,0,0,63.28
223997,2026-04-30,"Campaign (UTM)",40.85,0,0,9.05,4.98,54.88
223996,2026-04-30,"Campaign (UTM)",32.95,0,0,9.05,4.2,46.2
223995,2026-04-30,Adwords,28.52,0,0,9.05,3.76,41.33
223994,2026-04-30,"Campaign (UTM)",40.84,0,0,9.05,4.98,54.87
223993,2026-04-30,Direct,421.83,0,0,0,0,421.83
223992,2026-04-30,"Campaign (UTM)",20.42,0,0,9.05,2.94,32.41
223991,2026-04-30,Direct,842.25,0,0,0,0,842.25
223990,2026-04-30,Direct,70.41,0,0,0,0,70.41
223989,2026-04-30,Direct,140.83,0,0,0,0,140.83
223988,2026-04-30,Direct,140.83,0,0,0,0,140.83
223987,2026-04-30,Direct,156.96,0,0,0,11.77,168.73
223986,2026-04-30,Direct,394.24,0,0,0,27.59,421.83
223985,2026-04-30,Direct,78.85,0,0,0,5.52,84.37
223984,2026-04-30,Direct,421.83,0,0,0,0,421.83
223983,2026-04-30,Direct,140.83,0,0,0,0,140.83
223982,2026-04-30,"Campaign (UTM)",40.85,0,5,9.05,4.52,49.87
223981,2026-04-30,Direct,79.21,0,0,0,5.15,84.37
223980,2026-04-30,Direct,98.58,0,0,0,0,98.58
223979,2026-04-30,"Campaign (UTM)",40.84,0,0,9.05,4.98,54.87
223978,2026-04-30,Direct,524.69,0,0,9.05,53.36,587.1
223977,2026-04-29,"Campaign (UTM)",250.14,0,0,0,25,275.14
223976,2026-04-29,Adwords,17.66,0,0,9.05,2.66,29.37
223975,2026-04-29,Search,67.34,0,0,9.05,7.62,84.01
223973,2026-04-29,Adwords,117.27,0,0,0,11.73,129
223972,2026-04-29,Adwords,40.85,0,0,9.05,4.98,54.88
223971,2026-04-29,Search,42.39,0,0,10.26,0,52.66
223970,2026-04-29,Adwords,20.42,0,0,9.05,2.94,32.41
223969,2026-04-29,Adwords,20.42,0,0,9.05,2.94,32.41
223968,2026-04-29,Adwords,40.85,0,0,9.05,4.98,54.88
223967,2026-04-29,Direct,67.57,0,0,10.26,0,77.84
223966,2026-04-29,Adwords,40.84,0,0,9.05,4.98,54.87
223965,2026-04-29,Adwords,29.25,0,0,9.05,3.82,42.12
223964,2026-04-29,Adwords,6.78,0,0,9.05,1.58,17.41
223963,2026-04-29,Direct,43.49,0,0,9.05,5.25,57.79
223962,2026-04-29,Adwords,142.14,0,0,0,14.21,156.35
223961,2026-04-29,Direct,140.83,0,0,0,0,140.83
223960,2026-04-29,Direct,140.83,0,0,0,0,140.83
223959,2026-04-29,Direct,78.48,0,0,0,5.89,84.37
223958,2026-04-29,Direct,421.13,0,0,0,0,421.13
223957,2026-04-29,Direct,421.13,0,0,0,0,421.13
223956,2026-04-29,Direct,433.92,0,0,0,30.38,464.3
223955,2026-04-29,Direct,78.48,0,0,0,5.89,84.37
223954,2026-04-29,"Campaign (UTM)",125.8,0,0,0,12.58,138.38
223953,2026-04-29,Direct,156.96,0,0,0,11.77,168.73
223952,2026-04-29,Direct,209.49,0,0,0,15.72,225.21
223951,2026-04-29,Direct,78.85,0,0,0,5.52,84.37
223950,2026-04-29,Direct,78.48,0,0,0,5.89,84.37
223949,2026-04-29,Direct,853.03,0,0,0,32.39,885.42
223948,2026-04-29,Direct,281.66,0,0,0,0,281.66
223947,2026-04-29,Direct,421.13,0,0,0,0,421.13
223946,2026-04-29,Direct,97.31,0,5,0,9.27,102.03
223945,2026-04-29,Adwords,102.12,0,0,0,10.2,112.32
223944,2026-04-29,Adwords,17.65,0,0,9.05,2.67,29.37
223943,2026-04-29,Adwords,42.41,0,0,10.26,0,52.68
223942,2026-04-29,Adwords,136.35,0,0,0,13.64,149.99
223941,2026-04-29,"Campaign (UTM)",84.83,0,0,9.05,9.38,103.26
223940,2026-04-29,"Campaign (UTM)",130.54,0,0,0,13.03,143.57
223939,2026-04-29,"Campaign (UTM)",40.84,0,0,9.05,4.98,54.87
223938,2026-04-29,Adwords,63.28,0,0,0,0,63.28
223937,2026-04-29,"Campaign (UTM)",58.73,0,0,0,0,58.73
223936,2026-04-29,Direct,75.51,0,0,9.05,8.45,93.01
223935,2026-04-29,Direct,40.84,0,0,9.05,4.98,54.87
223934,2026-04-29,Direct,126.56,0,6.32,0,0,120.24
223933,2026-04-29,Direct,235.44,0,0,0,17.66,253.1
223932,2026-04-29,Direct,79.21,0,0,0,5.15,84.37
223931,2026-04-29,Direct,98.58,0,0,0,0,98.58
223930,2026-04-29,Direct,78.85,0,0,0,5.52,84.37
223929,2026-04-29,Adwords,22.4,0,0,10.26,0,32.67
223928,2026-04-29,Referrer,21.19,0,0,8.65,0,29.84
223927,2026-04-29,"Campaign (UTM)",40.85,0,0,9.05,4.98,54.88
223926,2026-04-29,Direct,140.83,0,0,0,0,140.83
223925,2026-04-29,Referrer,464.3,0,7.04,0,0,457.25
223924,2026-04-29,Direct,140.83,0,0,0,0,140.83
223923,2026-04-29,Direct,588.86,0,0,0,44.17,633.03
223922,2026-04-29,"Campaign (UTM)",98.99,0,0,0,9.89,108.88
223921,2026-04-29,Direct,433.92,0,0,0,30.38,464.3
223920,2026-04-29,Direct,197.38,0,0,0,13.82,211.2
223919,2026-04-29,Direct,431.9,0,0,0,32.39,464.3
223918,2026-04-29,Adwords,71.33,0,0,9.05,8.04,88.42
223917,2026-04-29,Direct,63.28,0,0,0,0,63.28
223916,2026-04-29,"Campaign (UTM)",9.79,9.79,0,0,0,0
223915,2026-04-29,Direct,386.9,0,0,0,7.37,394.27
223914,2026-04-29,Direct,78.48,0,0,0,5.89,84.37
223913,2026-04-29,Direct,237.63,0,0,0,15.46,253.1
223912,2026-04-29,Direct,421.13,0,0,0,0,421.13
223911,2026-04-29,"Campaign (UTM)",9.79,9.79,0,0,0,0
223910,2026-04-29,Direct,78.85,0,0,0,5.52,84.37
223909,2026-04-29,Direct,281.66,0,0,0,0,281.66
223908,2026-04-29,Direct,78.48,0,0,0,5.89,84.37
223907,2026-04-29,Direct,78.85,0,0,0,5.52,84.37
223906,2026-04-29,Referrer,29.11,0,0,0,2.52,31.63
223904,2026-04-29,"Campaign (UTM)",8.51,8.51,0,0,0,0
223903,2026-04-29,"Campaign (UTM)",54.2,0,0,0,4.54,58.73
223902,2026-04-29,Direct,253.1,0,0,0,0,253.1
223901,2026-04-29,Direct,42.41,0,0,10.26,0,52.68
223900,2026-04-29,Direct,132.26,0,6.62,0,0,125.64
223899,2026-04-29,Search,42.41,0,0,10.26,0,52.68
223898,2026-04-29,Adwords,21.19,0,0,8.65,0,29.84
223897,2026-04-29,Adwords,156.27,0,0,0,15.63,171.9
223896,2026-04-29,Direct,81.67,0,4.49,9.05,8.66,95.3
223895,2026-04-28,Adwords,102.1,0,5,0,9.75,107.3
223894,2026-04-28,Referrer,135.45,0,0,0,0,135.45
223893,2026-04-28,Direct,22.39,0,0,9.05,3.14,34.58
223892,2026-04-28,Direct,40.85,0,5,9.05,4.53,49.88
223891,2026-04-28,"Campaign (UTM)",155.98,0,0,0,15.63,171.61
223889,2026-04-28,Adwords,81.69,0,5,9.05,8.62,94.81
223888,2026-04-28,Adwords,46.83,0,0,9.05,5.58,61.46
223887,2026-04-28,"Campaign (UTM)",42.41,0,9.45,10.26,0,43.22
223886,2026-04-28,Adwords,96.62,0,0,0,9.66,106.28
223885,2026-04-28,Adwords,117.27,0,0,0,11.73,129
223884,2026-04-28,Adwords,40.85,0,0,9.05,4.98,54.88
223883,2026-04-28,"Campaign (UTM)",42.41,0,0,10.26,0,52.68
223882,2026-04-28,Adwords,98.57,0,0,0,9.86,108.43
223881,2026-04-28,Adwords,136.35,0,0,0,13.64,149.99
223880,2026-04-28,Adwords,17.65,0,0,9.05,2.67,29.37
223879,2026-04-28,Adwords,15.61,0,0,9.05,2.46,27.12
223878,2026-04-28,Adwords,41.48,0,0,0,4.15,45.63
223876,2026-04-28,Adwords,67.8,0,0,9.05,7.7,84.55
223875,2026-04-28,Adwords,40.85,0,0,9.05,4.98,54.88
223874,2026-04-28,Adwords,129.49,0,0,0,12.95,142.44
223873,2026-04-28,Direct,58.51,0,0,9.05,6.74,74.3
223872,2026-04-28,Adwords,20.42,0,0,9.05,2.94,32.41
223871,2026-04-28,Direct,15.61,0,0,9.05,2.46,27.12
223870,2026-04-28,Direct,94.12,0,0,0,9.43,103.55
223868,2026-04-28,Adwords,117.27,0,0,0,11.73,129
223867,2026-04-28,"Campaign (UTM)",233.88,0,0,0,23.39,257.27
223866,2026-04-28,Direct,198.97,0,10.94,0,18.9,207.92
223865,2026-04-28,"Campaign (UTM)",40.85,0,5,9.05,4.52,49.87
223864,2026-04-28,Direct,143.75,0,7.91,0,13.66,150.22
223862,2026-04-28,"Campaign (UTM)",42.39,0,0,10.26,0,52.66
223861,2026-04-28,Direct,52.25,0,0,9.05,6.12,67.42
223860,2026-04-28,Referrer,40.85,0,0,9.05,4.98,54.88
223859,2026-04-28,Direct,55.76,0,0,9.05,6.48,71.29
223858,2026-04-28,"Campaign (UTM)",42.41,0,0,10.26,0,52.68
223857,2026-04-28,"Campaign (UTM)",42.39,0,0,10.26,0,52.66
223856,2026-04-28,Direct,95.45,0,0,0,9.55,105
223855,2026-04-28,"Campaign (UTM)",84.82,0,0,10.26,0,95.08
223854,2026-04-28,Adwords,29.25,0,0,9.05,3.82,42.12
223853,2026-04-28,Direct,140.83,0,0,0,0,140.83
223852,2026-04-28,Direct,78.85,0,0,0,5.52,84.37
223851,2026-04-28,Direct,42.41,0,0,10.26,0,52.68
223850,2026-04-28,Direct,140.83,0,0,0,0,140.83
223849,2026-04-28,Direct,281.66,0,0,0,0,281.66
223848,2026-04-28,Direct,421.13,0,0,0,0,421.13
223847,2026-04-28,Direct,421.13,0,0,0,0,421.13
223846,2026-04-28,Direct,78.85,0,0,0,5.52,84.37
223845,2026-04-28,Direct,140.83,0,0,0,0,140.83
223844,2026-04-28,Direct,675.9,0,0,0,27.59,703.49
223843,2026-04-28,Direct,43.58,0,0,10.26,0,53.85
223841,2026-04-28,Direct,78.48,0,0,0,5.89,84.37
223840,2026-04-28,Direct,78.48,0,0,0,5.89,84.37
223839,2026-04-28,Direct,140.83,0,0,0,0,140.83
223838,2026-04-28,Direct,197.15,0,0,0,0,197.15
223837,2026-04-28,Direct,105.24,0,0,0,7.37,112.61
223836,2026-04-28,Direct,78.85,0,0,0,5.52,84.37
223835,2026-04-28,Direct,98.58,0,0,0,0,98.58
223834,2026-04-28,Direct,78.85,0,0,0,5.52,84.37
223833,2026-04-28,Direct,78.85,0,0,0,5.52,84.37
223832,2026-04-28,Direct,157.69,0,0,0,11.04,168.73
223831,2026-04-28,Direct,63.28,0,0,0,0,63.28
223830,2026-04-28,Direct,315.38,0,0,0,22.08,337.46
223829,2026-04-28,Direct,118.28,0,0,0,0,118.28
223828,2026-04-28,Direct,78.48,0,0,0,5.89,84.37
223827,2026-04-28,Direct,281.66,0,0,0,0,281.66
223826,2026-04-28,Direct,377.37,0,0,0,16.56,393.93
223825,2026-04-28,"Campaign (UTM)",63.8,0,0,9.05,7.29,80.14
223824,2026-04-28,Direct,421.13,0,0,0,0,421.13
223823,2026-04-28,Direct,78.85,0,0,0,5.52,84.37
223822,2026-04-28,Direct,78.85,0,0,0,5.52,84.37
223821,2026-04-28,Direct,78.48,0,0,0,5.89,84.37
223820,2026-04-28,Direct,78.48,0,0,0,5.89,84.37
223819,2026-04-28,Adwords,9.85,0,0,8.65,0,18.49
223817,2026-04-28,Direct,78.48,0,0,0,5.89,84.37
223816,2026-04-28,Direct,78.48,0,0,0,5.89,84.37
223815,2026-04-28,Direct,140.83,0,0,0,0,140.83
223814,2026-04-28,"Campaign (UTM)",145.46,0,0,0,0,145.46
223813,2026-04-28,"Campaign (UTM)",9.79,9.79,0,0,0,0
223812,2026-04-28,"Campaign (UTM)",21.19,0,9.45,8.65,0,20.38
223811,2026-04-27,Direct,421.13,0,0,0,0,421.13
223810,2026-04-27,"Campaign (UTM)",45.58,0,0,9.05,5.45,60.08
223809,2026-04-27,Search,40.8,0,0,9.05,4.98,54.83
223807,2026-04-27,Direct,337.36,0,0,0,33.74,371.1
223806,2026-04-27,"Campaign (UTM)",40.85,0,0,9.05,4.98,54.88
223805,2026-04-27,Direct,40.85,0,0,9.05,4.98,54.88
223804,2026-04-27,Direct,55.46,0,5,9.05,5.99,65.95
223803,2026-04-27,Direct,253.01,139.16,0,0,12.65,139.15
223798,2026-04-27,"Campaign (UTM)",42.39,0,0,10.26,0,52.66
223797,2026-04-27,"Campaign (UTM)",55.45,0,0,9.05,6.45,70.95
223796,2026-04-27,Adwords,117.27,0,0,0,11.73,129
223794,2026-04-27,Search,40.8,0,0,9.05,4.98,54.83
223793,2026-04-27,Search,136.35,0,0,0,13.64,149.99
223792,2026-04-27,Adwords,24.47,0,0,9.05,3.35,36.87
223790,2026-04-27,Adwords,46.9,0,0,9.05,5.59,61.54
223789,2026-04-27,Direct,56.46,0,3.11,9.05,6.26,68.94
223788,2026-04-27,Search,95.45,0,0,0,9.55,105
223787,2026-04-27,"Campaign (UTM)",40.84,0,0,9.05,4.98,54.87
223786,2026-04-27,Adwords,130.87,0,0,0,13.09,143.96
223785,2026-04-27,"Campaign (UTM)",63.28,0,0,0,0,63.28
223784,2026-04-27,Adwords,68.65,0,5,9.05,7.31,80.46
223783,2026-04-27,"Campaign (UTM)",195.86,0,0,0,0,195.86
223782,2026-04-27,Direct,9.79,9.79,0,0,0,0
223780,2026-04-27,Adwords,96.45,0,0,0,9.65,106.1
223779,2026-04-27,"Campaign (UTM)",117.02,0,0,0,11.68,128.7
223778,2026-04-27,Adwords,15.61,0,0,9.05,2.46,27.12
223777,2026-04-27,"Campaign (UTM)",9.79,9.79,0,0,0,0
